UID	row_clusters-flat	disp	mean_d50.0	std_d50.0	min_d50.0	max_d50.0	mean_d60.0	std_d60.0	min_d60.0	max_d60.0	convex hull area	norm convex hull area	corrected straightness index	diffusion coefficient	direction	effective space length	effective speed	entropy1	entropy2	entropy3	entropy4	entropy5	entropy6	entropy7	entropy8	entropy9	entropy10	largest move	mean instantaneous acceleration	mean instantaneous speed	stdev instantaneous speed	mean squared displacement	movement type	persistence1	stdev persistence1	persistence2	persistence3	persistence4	persistence5	RSS window 6	RSS window 8	RSS window 10	signed turning angle1	signed turning angle2	signed turning angle3	signed turning angle4	signed turning angle5	sinuosity	time length	total space length	turning angle1	turning angle2	turning angle3	turning angle4	turning angle5	app
entropy9	22	0.00121516503387	-0.00441089587876	0.0318882432939	-0.0328409300689	0.0329368629261	0.00573297144778	0.0252443476026	-0.0149858770617	0.032952670153	0.00020914811702	-0.00610818598499	-0.101972879283	-0.0881018168206	0.00376985000321	-0.065631808989	-0.26073520978	-0.0966900599584	-0.0929785542044	-0.0865373041923	-0.0831719401338	-0.0836348944562	-0.0852236778665	-0.0878129505223	-0.0919744095506	-0.0973299508364	-0.101232997242	0.00114718682808	-0.168740494013	-0.116202328102	-0.0493334708191	-0.0982622806386	nan	-0.306766248691	1.0	-0.281170761114	-0.187571652182	-0.158075478648	-0.124665702429	-0.117794837316	-0.103741132219	-0.109451878128	0.00429621235278	-0.00495720285852	-0.0029541304557	-0.00057345364004	-0.00142420246178	0.196131308312	0.207921888708	0.110079158464	0.307925939245	0.310982142358	0.258767231254	0.261037908096	0.256382558638	0.0456917312375
entropy8	23	-0.0373813802206	0.0234981210225	0.122178110377	-0.0256337496906	0.0732526205727	0.0229870208032	0.142392552986	-0.0350487338166	0.0679347196547	0.0129592573992	0.0212489272819	0.375803889428	0.258637618637	0.00122671032858	0.392154255988	0.464424175333	0.497202911204	0.506604481576	0.514619448798	0.515815273424	0.514946823047	0.512734506661	0.505586738057	0.492861209939	0.478710744191	0.45495755664	0.178950254481	0.139209958015	0.317553699965	0.22969837017	0.24213247311	nan	1.0	-0.306766248691	0.376242078157	0.325841209944	0.243492065573	0.183273834233	-0.149030777149	-0.0964537112295	-0.0445367142841	0.000858465163762	0.00234489677326	0.00433071345808	0.00422610976866	0.00383429552901	-0.230749103783	-0.0879894563354	0.139614089962	-0.953311406411	-0.337988962073	-0.294007950723	-0.223766956047	-0.179506692435	0.0983546034763
entropy7	24	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
entropy6	25	0.0922619663067	0.00809768824048	0.140120178251	-0.0718330579684	0.0717251432708	-0.021591840768	0.155866609842	-0.0995486518102	0.0428764101959	0.0225082786289	0.0383949884076	0.0446170749731	0.982181260389	-0.00128390493486	0.442582219281	0.651231029566	0.599821872156	0.614306183103	0.622660016454	0.626680643942	0.629707305034	0.631971875039	0.635164211305	0.640920921143	0.64421276214	0.646607985582	0.731990339587	0.478341619147	0.928997109002	0.863913359636	1.0	nan	0.24213247311	-0.0982622806386	0.0752386245654	0.0362788910485	0.0261329335307	0.0114396743352	-0.00667101403434	0.0264848280748	0.056903665881	-0.00648721323167	-0.000750076732551	-0.000432710150568	-0.00084675607187	0.00154358557114	-0.488690015539	-0.15244135251	0.426328505782	-0.2200527964	-0.0810925590088	-0.0757224054281	-0.0955152810911	-0.111745158516	0.00874311904969
entropy5	26	0.127881721958	-0.0346847152096	0.150858829908	-0.122918699295	0.0610634357668	-0.0613366876578	0.166249525568	-0.151243373067	0.0278386196502	0.0222368243608	0.0331624325456	0.0902180108762	0.855810209718	-0.0100705119963	0.469345026151	0.564107110576	0.608182368178	0.621835198379	0.62827023594	0.632203871672	0.634445369196	0.634756493119	0.634517423921	0.635653171793	0.634451473758	0.628698668028	0.924024303287	0.473497110001	0.839973654238	1.0	0.863913359636	nan	0.22969837017	-0.0493334708191	0.0539475622292	0.020634499949	0.0122669002955	0.00317058990182	-0.0725845371693	-0.0336952962455	0.00363423619105	-0.00155866401414	0.00209459067748	0.00463445884659	0.00565210081037	0.00689476939795	-0.560323999764	-0.093675823803	0.477737870437	-0.218740777437	-0.0611036019175	-0.0470554318988	-0.0556123840524	-0.0643288616155	-0.00975995158525
entropy4	27	0.136763266013	0.00991688890518	0.165325575856	-0.0846647387992	0.082614213321	-0.0240346416801	0.179210061244	-0.114906941721	0.0487069160464	0.0223715313461	0.0374526067599	0.041550219071	0.918742709517	-0.00286419532446	0.473279128685	0.670618742995	0.778099993115	0.777794920544	0.771053746428	0.763290115178	0.75493699087	0.747352790636	0.733746466794	0.724136597903	0.71386640896	0.697864506258	0.705029853818	0.46785527778	1.0	0.839973654238	0.928997109002	nan	0.317553699965	-0.116202328102	0.092295154832	0.043922507213	0.0287451826453	0.0152200171131	0.00257412096382	0.0374270626158	0.0694604350226	-0.00231678557074	-0.000389864414882	0.00137182754296	0.00120497064129	0.00061269471297	-0.598123035308	-0.196460077216	0.476851453391	-0.286002329975	-0.0944156973348	-0.0873435585496	-0.109601117007	-0.132808062938	0.00603896092544
entropy3	28	0.137327392202	-0.0130455602307	-0.101140738831	0.0502445319743	-0.102638332052	-0.0509985287927	-0.101823636705	0.0102435046997	-0.112979918486	-0.000723351091553	0.00962680508016	-0.0613731760258	0.430468787635	-6.11584192105e-05	-0.0171320266179	0.437625491012	0.205672320934	0.191948599136	0.171014139451	0.15709368262	0.143802580597	0.134394332964	0.11842294117	0.110370023962	0.103609729344	0.0973640308604	0.335497218487	1.0	0.46785527778	0.473497110001	0.478341619147	nan	0.139209958015	-0.168740494013	0.0544412649155	0.0258290104481	0.0121331768479	-0.00473148282882	0.21834056896	0.236363001935	0.268426042286	0.00572945118071	0.0071775027843	0.0103218963627	0.00719667141267	0.00884928891434	-0.597385102498	-0.489060656052	-0.194868587938	-0.151262969069	-0.171933267367	-0.252505127835	-0.338259900269	-0.407169572617	-0.147061317421
entropy2	29	0.102371443242	-0.0577597042386	0.174188277951	-0.163969036693	0.0762060523336	-0.0742593720417	0.19209215917	-0.18525197611	0.0434510803127	0.0214624216937	0.028999797615	0.108163811683	0.730926618121	-0.00827448224405	0.48602259294	0.421316833759	0.555212274906	0.572541043359	0.583712721996	0.590799663783	0.596553682698	0.598710829966	0.600591290398	0.602630784938	0.601945834235	0.596118951324	1.0	0.335497218487	0.705029853818	0.924024303287	0.731990339587	nan	0.178950254481	0.00114718682808	0.0395249117134	0.0149853908569	0.0102191359409	0.0038596195998	-0.143394263775	-0.111326763911	-0.0829170198378	-0.00463883444072	0.00193993624301	0.00165180246353	0.0046620739647	0.00553223235201	-0.397062832738	0.107087395757	0.576069572733	-0.162227450606	-0.00682307860674	0.0329060695636	0.0519630957676	0.0664709416369	0.0268466944893
entropy1	30	0.0196909166727	-0.0456034512951	0.249839400438	-0.17845142364	0.124462433731	-0.0495667016719	0.285156741479	-0.198065987471	0.0989270621482	0.0307087274324	0.0397020596171	0.438753682249	0.64701108274	-0.00756687701414	0.766852307293	0.601206020764	0.680511772396	0.714637876454	0.747182147989	0.769848134397	0.793180920981	0.814981102525	0.853912558022	0.891618896095	0.934480936156	1.0	0.596118951324	0.0973640308604	0.697864506258	0.628698668028	0.646607985582	nan	0.45495755664	-0.101232997242	0.292760367595	0.24709345364	0.216128243898	0.186338557316	-0.211315770859	-0.178520859862	-0.145461878531	0.000304131732782	-0.000265142190268	-0.00105049846804	0.00162216310817	-0.000912555311942	-0.204645081035	0.191990408461	0.654308880138	-0.41789331418	-0.213201321926	-0.131991636341	-0.0667316852657	-0.0120902721085	0.115670219002
effective speed	31	0.0276238485954	-0.0420090083132	0.264657045054	-0.18457660043	0.133288774054	-0.0449772948867	0.295716315448	-0.200172647002	0.106251212932	0.029332623634	0.0386235809738	0.433469434932	0.645042428055	-0.0073984270308	0.748502016305	0.594760234092	0.732855529321	0.767534629116	0.799850900391	0.822935668676	0.847474316051	0.867759032515	0.90734724861	0.951743468076	1.0	0.934480936156	0.601945834235	0.103609729344	0.71386640896	0.634451473758	0.64421276214	nan	0.478710744191	-0.0973299508364	0.299918605494	0.249880793836	0.216824276844	0.18647372121	-0.226570822737	-0.191250427609	-0.156680952685	-0.000464632685692	0.000424168028011	6.76189304684e-05	0.00184413793294	-3.63946661145e-05	-0.208725456299	0.200380333392	0.66095698119	-0.437327019484	-0.213482318393	-0.125755513542	-0.0565703200997	-0.000660996358533	0.129023387749
effective space length	32	0.0335020129926	-0.0387365805082	0.271789807678	-0.186354883432	0.138089945885	-0.04111002386	0.302487949621	-0.200517665798	0.111087342455	0.0289375045796	0.038267945785	0.419119395103	0.642064959433	-0.00548881156217	0.728273793869	0.585691334643	0.770805548851	0.805168195329	0.836664518926	0.860935185523	0.883582166059	0.903741795356	0.948567149952	1.0	0.951743468076	0.891618896095	0.602630784938	0.110370023962	0.724136597903	0.635653171793	0.640920921143	nan	0.492861209939	-0.0919744095506	0.301452908897	0.246728808917	0.214309288723	0.183007398664	-0.235490084922	-0.199053336275	-0.163201366865	-0.000289654834472	0.000628595230753	0.000528088081027	0.00221583737506	-0.000304379024076	-0.212383213448	0.203641826889	0.662757773594	-0.448548535405	-0.210524586031	-0.117113358185	-0.0472283613768	0.00973811346187	0.134251674994
direction	33	0.038279633013	-0.0307640757195	0.279316460329	-0.184526472474	0.145929495853	-0.0332278021069	0.30699235728	-0.194626546326	0.118236004378	0.0270471619465	0.0361681137609	0.39557127372	0.636895288759	-0.00572341723042	0.70211620057	0.573060732935	0.809553178878	0.842420548816	0.875682025747	0.897495715787	0.92082575901	0.944667993166	1.0	0.948567149952	0.90734724861	0.853912558022	0.600591290398	0.11842294117	0.733746466794	0.634517423921	0.635164211305	nan	0.505586738057	-0.0878129505223	0.299516902161	0.241072898683	0.206974780482	0.174673280294	-0.24167113218	-0.202656517888	-0.16559135136	-0.0017208658893	-0.000563195056429	8.31095284995e-05	0.00135901573259	-0.00159298688283	-0.218657370621	0.202885685874	0.661458319251	-0.458104060049	-0.204663686171	-0.107475471933	-0.0360874733599	0.0210971255795	0.14377694305
diffusion coefficient	34	0.0497047391014	-0.0250054594495	0.281820898599	-0.182531675002	0.148577042213	-0.0280734899258	0.305765327241	-0.189371356688	0.120183561209	0.0256473082484	0.0344520341814	0.358731364963	0.634203609114	-0.00393533376044	0.668779448848	0.558062121818	0.850182166169	0.884111969689	0.914075252657	0.937933958615	0.966846128907	1.0	0.944667993166	0.903741795356	0.867759032515	0.814981102525	0.598710829966	0.134394332964	0.747352790636	0.634756493119	0.631971875039	nan	0.512734506661	-0.0852236778665	0.289081636639	0.228432443529	0.193329683277	0.161486950573	-0.241375641381	-0.19989396376	-0.161316770023	-0.0021752198458	-7.23325332005e-05	0.000227525194793	0.00165810241971	-0.00012753695525	-0.233583590009	0.193328546054	0.655121030908	-0.463083161205	-0.193687273338	-0.096186867117	-0.0257088873756	0.0290441184315	0.144643801661
corrected straightness index	35	0.0598953978139	-0.0224978582112	0.280293538505	-0.180116961195	0.148225072058	-0.0270721315093	0.302320359781	-0.187203877628	0.118602312772	0.0250774434959	0.0338737933536	0.334075595286	0.632081307767	-0.00300017278244	0.648169545116	0.549101781383	0.872952577713	0.90556846336	0.935255673822	0.963440883639	1.0	0.966846128907	0.92082575901	0.883582166059	0.847474316051	0.793180920981	0.596553682698	0.143802580597	0.75493699087	0.634445369196	0.629707305034	nan	0.514946823047	-0.0836348944562	0.280097073917	0.21833043325	0.183345452917	0.151826367574	-0.235974543471	-0.195178226772	-0.156693640064	-0.00279456117422	-0.00142443901853	-0.000271610447796	0.00167429610847	-0.00123641394104	-0.24617925512	0.183017485684	0.648772352356	-0.465364503917	-0.186994837102	-0.0900241142139	-0.0215775116586	0.0311435066343	0.137716624211
norm convex hull area	36	0.0707743938158	-0.0185017445625	0.277273775994	-0.174886621379	0.147513888336	-0.0247690835457	0.296692963029	-0.182081328046	0.116919372139	0.0242435917551	0.0331964058425	0.304427291095	0.629187005681	-0.00334907051707	0.623959354407	0.539670550589	0.897691961366	0.928167743026	0.961336313016	1.0	0.963440883639	0.937933958615	0.897495715787	0.860935185523	0.822935668676	0.769848134397	0.590799663783	0.15709368262	0.763290115178	0.632203871672	0.626680643942	nan	0.515815273424	-0.0831719401338	0.26740442198	0.205229739558	0.169738223581	0.140304133885	-0.228844366076	-0.186932124226	-0.14795947231	-0.00328220670051	-0.00156325217836	0.000137566035671	0.00144644574547	-0.00149906624374	-0.264241284087	0.166243538169	0.638263377871	-0.46682066237	-0.178532340503	-0.08460070086	-0.0191634710058	0.0288604216387	0.127297930156
convex hull area	37	0.0774340346943	-0.0109056417389	0.275237043753	-0.16624977598	0.149793256559	-0.0183955541035	0.292619540203	-0.172660297062	0.118819111912	0.023445173884	0.0323988771904	0.274181194053	0.62519741967	-0.00580865599945	0.599516792753	0.531176860047	0.921053266372	0.953999469592	1.0	0.961336313016	0.935255673822	0.914075252657	0.875682025747	0.836664518926	0.799850900391	0.747182147989	0.583712721996	0.171014139451	0.771053746428	0.62827023594	0.622660016454	nan	0.514619448798	-0.0865373041923	0.253716243479	0.190128374332	0.154691831238	0.127553286558	-0.215124222889	-0.172132106607	-0.133523398718	-0.00401355547752	-0.00168240288574	-0.00119931061049	0.00119783557468	-0.00270414705006	-0.283087017812	0.147363726381	0.625810559578	-0.464348926747	-0.167777846836	-0.0766781769667	-0.0154438686563	0.0272517654351	0.128691670084
max_d60.0	38	0.106649372104	-0.0165598646518	0.260932675767	-0.1655870715	0.134548194758	-0.0276503869434	0.274518210165	-0.173823487991	0.10204693703	0.0216874550956	0.0306302863717	0.233374627239	0.616155311513	-0.00393204846309	0.565468217378	0.519478774877	0.951293358343	1.0	0.953999469592	0.928167743026	0.90556846336	0.884111969689	0.842420548816	0.805168195329	0.767534629116	0.714637876454	0.572541043359	0.191948599136	0.777794920544	0.621835198379	0.614306183103	nan	0.506604481576	-0.0929785542044	0.234557735619	0.169594936051	0.13611350411	0.108933380043	-0.194263967515	-0.151737234383	-0.114228542316	-0.00281141629126	-0.00271114653768	-0.00169476596276	7.83920519288e-05	-0.00385236550163	-0.317330759544	0.112540008086	0.60270242105	-0.462580670582	-0.163060124789	-0.0777047645364	-0.0243557670575	0.0125486439388	0.0841281181138
min_d60.0	39	0.122767749502	-0.0127183614967	0.248723541669	-0.155991367305	0.127725916766	-0.0263114392874	0.260628293726	-0.165662596181	0.0952532901295	0.0208420312737	0.0295615931048	0.194263238158	0.601327983809	-0.00312956885293	0.530712183984	0.505213160019	1.0	0.951293358343	0.921053266372	0.897691961366	0.872952577713	0.850182166169	0.809553178878	0.770805548851	0.732855529321	0.680511772396	0.555212274906	0.205672320934	0.778099993115	0.608182368178	0.599821872156	nan	0.497202911204	-0.0966900599584	0.210893985743	0.146109289463	0.114380335256	0.0902398856859	-0.169901889857	-0.128913786633	-0.0925394013324	-0.00210192848793	3.28733071018e-05	0.0010864954815	0.00245034201029	-0.000213250743336	-0.348264449204	0.0772862439112	0.57651708843	-0.453532701655	-0.147093179631	-0.0693289604927	-0.0243993594277	0.0040158948951	0.0706444581985
std_d60.0	40	0.0504078831725	-0.00535501916288	0.0824936303106	-0.0276695083202	0.016126234164	-0.0284349894712	0.102271798844	-0.0598600367665	-0.000878253591667	0.0123606783448	0.0282877708787	0.563527238871	0.605276523989	-0.00694488779501	0.649294402906	1.0	0.505213160019	0.519478774877	0.531176860047	0.539670550589	0.549101781383	0.558062121818	0.573060732935	0.585691334643	0.594760234092	0.601206020764	0.421316833759	0.437625491012	0.670618742995	0.564107110576	0.651231029566	nan	0.464424175333	-0.26073520978	0.354579436577	0.325062610664	0.308064788063	0.278788044182	0.0268269422015	0.0625823936327	0.108010168399	0.00622145126553	0.00601470086475	0.0114362283816	0.0114448798572	0.00951435489463	-0.521341923105	-0.320521433598	0.0985201745594	-0.442240323738	-0.373496955318	-0.39334810863	-0.414815063214	-0.420384831261	0.00246998896843
mean_d60.0	41	-0.0226597876492	-0.0735468536048	0.232958159947	-0.189359220288	0.112566740971	-0.0621335155683	0.268648801502	-0.199421849454	0.094700444491	0.02802469306	0.0334249278518	0.754026237433	0.435647965918	-0.00639720365185	1.0	0.649294402906	0.530712183984	0.565468217378	0.599516792753	0.623959354407	0.648169545116	0.668779448848	0.70211620057	0.728273793869	0.748502016305	0.766852307293	0.48602259294	-0.0171320266179	0.473279128685	0.469345026151	0.442582219281	nan	0.392154255988	-0.065631808989	0.302581960622	0.283422496815	0.268179445766	0.251230682658	-0.243129176561	-0.220774383068	-0.195952248344	0.000811034546972	0.00080299973333	0.00113352425224	0.00317673523769	0.00158752473741	-0.0561659885899	0.289791722672	0.607357603836	-0.355862496557	-0.206121663865	-0.131618656738	-0.0609928778706	0.00134646276892	0.148759143413
max_d50.0	42	0.00353991366576	-0.000431195097356	-0.000377656269812	-0.00084089767089	-0.00120531281221	-0.00127287763468	-0.000449192471468	-0.00214044560585	-0.00101429590391	-0.000655935356057	-0.000143758690123	-0.0095775247504	-0.00103313645844	1.0	-0.00639720365185	-0.00694488779501	-0.00312956885293	-0.00393204846309	-0.00580865599945	-0.00334907051707	-0.00300017278244	-0.00393533376044	-0.00572341723042	-0.00548881156217	-0.0073984270308	-0.00756687701414	-0.00827448224405	-6.11584192105e-05	-0.00286419532446	-0.0100705119963	-0.00128390493486	nan	0.00122671032858	0.00376985000321	-0.00490387248661	-0.00563640445568	0.000133674422173	-0.00148332598588	-0.00198749698097	-0.00277747325937	-0.00195567029016	-0.0225073807682	-0.022590244244	-0.0241768340322	-0.0248755205182	-0.0248792303081	0.00551333228316	0.00211489895759	-0.000221369706413	-0.000464573396552	0.00506023387203	0.00499331646232	0.000519171188642	0.00212446079808	-0.00279999463173
min_d50.0	43	0.0801444499985	0.0102728725544	0.148076678703	-0.0762654683971	0.0830724978937	-0.0174303629678	0.163889247707	-0.101546501014	0.0537798503665	0.0235537526741	0.0380526524264	0.0222600878789	1.0	-0.00103313645844	0.435647965918	0.605276523989	0.601327983809	0.616155311513	0.62519741967	0.629187005681	0.632081307767	0.634203609114	0.636895288759	0.642064959433	0.645042428055	0.64701108274	0.730926618121	0.430468787635	0.918742709517	0.855810209718	0.982181260389	nan	0.258637618637	-0.0881018168206	0.0612377246217	0.0124221761469	-0.00171741332228	-0.0139955310002	-0.0233844600515	0.0108600991865	0.0416187814143	-0.00632979661187	-0.0010377790612	-0.00050764275964	-0.000893862951352	0.00125633405563	-0.465576146742	-0.114805934048	0.47515493663	-0.234677910669	-0.0605262190212	-0.0405640159765	-0.0526820286483	-0.0676149017672	0.0228947957003
std_d50.0	44	-0.0791134710805	-0.0744647791051	0.111171463627	-0.107895840898	0.027178521596	-0.0508313969387	0.133426995995	-0.106197150431	0.0282938350711	0.00857502576094	0.0106847465228	1.0	0.0222600878789	-0.0095775247504	0.754026237433	0.563527238871	0.194263238158	0.233374627239	0.274181194053	0.304427291095	0.334075595286	0.358731364963	0.39557127372	0.419119395103	0.433469434932	0.438753682249	0.108163811683	-0.0613731760258	0.041550219071	0.0902180108762	0.0446170749731	nan	0.375803889428	-0.101972879283	0.391512139573	0.393199454769	0.383744470531	0.361860480315	-0.174820338686	-0.161865428171	-0.138993149812	0.00590593744112	0.00540324702339	0.00929401955517	0.0081160952172	0.00758058005671	0.0379487008709	0.119618750101	0.119416964389	-0.35081134474	-0.324812140143	-0.28883845933	-0.236567398853	-0.177391815061	0.122441232287
mean_d50.0	45	-0.000520849443736	0.000979930998823	0.00943653661764	-0.00776406703471	0.00579838841314	-0.000585200018083	0.00911501999904	-0.0066380398167	0.00261428666819	0.959387533364	1.0	0.0106847465228	0.0380526524264	-0.000143758690123	0.0334249278518	0.0282877708787	0.0295615931048	0.0306302863717	0.0323988771904	0.0331964058425	0.0338737933536	0.0344520341814	0.0361681137609	0.038267945785	0.0386235809738	0.0397020596171	0.028999797615	0.00962680508016	0.0374526067599	0.0331624325456	0.0383949884076	nan	0.0212489272819	-0.00610818598499	0.0107382762799	0.00817190461647	0.00568613887129	0.00403283420187	-0.0133325825406	-0.0117268935401	-0.0100246225695	-0.00115397453535	0.000720318798817	-0.000200840415157	-1.60604780845e-05	0.002886581214	-0.0129706285472	0.00445322684989	0.0314815407136	-0.0186703336273	-0.00671147643925	-0.00373296091403	-0.000525239438728	0.000817080002575	0.0115656317374
disp	46	-0.00199953056164	0.000497830502379	0.00756130218258	-0.00768391674199	0.00546790972496	-0.00117434951263	0.00683141517646	-0.00698406975966	0.0017590763723	1.0	0.959387533364	0.00857502576094	0.0235537526741	-0.000655935356057	0.02802469306	0.0123606783448	0.0208420312737	0.0216874550956	0.023445173884	0.0242435917551	0.0250774434959	0.0256473082484	0.0270471619465	0.0289375045796	0.029332623634	0.0307087274324	0.0214624216937	-0.000723351091553	0.0223715313461	0.0222368243608	0.0225082786289	nan	0.0129592573992	0.00020914811702	0.00547578662778	0.00455537201962	0.00352895600325	0.00293140249614	-0.0120361207083	-0.0110719536434	-0.0099999513274	-0.00136875466826	0.000171520663605	-4.77509407631e-05	-0.000521068637509	0.0016400207208	-0.00182599623564	0.0144194565045	0.0331283388108	-0.0110725221129	-0.00103108989577	0.00167740744697	0.00482396709535	0.00652330698266	0.0103582303751
app	47	-0.207506303661	0.721323276923	0.580164427234	0.420051703652	0.824176175418	0.875151586009	0.683616955272	0.631133267337	1.0	0.0017590763723	0.00261428666819	0.0282938350711	0.0537798503665	-0.00101429590391	0.094700444491	-0.000878253591667	0.0952532901295	0.10204693703	0.118819111912	0.116919372139	0.118602312772	0.120183561209	0.118236004378	0.111087342455	0.106251212932	0.0989270621482	0.0434510803127	-0.112979918486	0.0487069160464	0.0278386196502	0.0428764101959	nan	0.0679347196547	0.032952670153	-0.0126273737539	-0.0255947579951	-0.0182454492332	-0.0195718553746	-0.0979259573498	-0.0927078252808	-0.0894907250318	-0.00663192005705	-0.000893080276445	-8.44379243845e-05	-0.00186050243225	-0.0019857617653	0.131367317871	0.170527692647	0.162457125718	-0.00470146626642	0.114544896318	0.154588977257	0.170057333467	0.185745706612	0.389437495524
turning angle5	48	-0.187568989363	0.8292381934	0.173492591822	0.691772246395	0.61556744476	0.843633547084	-0.00683297946966	1.0	0.631133267337	-0.00698406975966	-0.0066380398167	-0.106197150431	-0.101546501014	-0.00214044560585	-0.199421849454	-0.0598600367665	-0.165662596181	-0.173823487991	-0.172660297062	-0.182081328046	-0.187203877628	-0.189371356688	-0.194626546326	-0.200517665798	-0.200172647002	-0.198065987471	-0.18525197611	0.0102435046997	-0.114906941721	-0.151243373067	-0.0995486518102	nan	-0.0350487338166	-0.0149858770617	-0.0527268324263	-0.0614714801068	-0.0546250801485	-0.0533388395004	0.0889037701123	0.0834890529019	0.0807366677395	-0.00113740918428	0.00229182281955	0.00577962388136	0.000686351465752	-0.000919619681181	-0.0118328049649	-0.156139443489	-0.231391712199	0.0703045613473	0.0669991004139	0.0444775557569	0.00771206790928	-0.0207211135346	0.251193213344
turning angle4	49	-0.104793311931	0.209744327985	0.603229944021	-0.0290957938631	0.5277213935	0.393190514948	1.0	-0.00683297946966	0.683616955272	0.00683141517646	0.00911501999904	0.133426995995	0.163889247707	-0.000449192471468	0.268648801502	0.102271798844	0.260628293726	0.274518210165	0.292619540203	0.296692963029	0.302320359781	0.305765327241	0.30699235728	0.302487949621	0.295716315448	0.285156741479	0.19209215917	-0.101823636705	0.179210061244	0.166249525568	0.155866609842	nan	0.142392552986	0.0252443476026	0.0523741671673	0.0372457591478	0.0402386885289	0.0326354747557	-0.165189942948	-0.151964227284	-0.144216197473	-0.00575111484939	-0.00170014883875	-0.00125873352885	-0.000723378203414	0.00129060963927	0.106687202447	0.253308913333	0.324670403929	-0.0908753820244	0.0516800437704	0.111819534733	0.149280609599	0.185877711665	0.271481173907
turning angle3	50	-0.225332411358	0.873288295581	0.483006877115	0.589736469586	0.814757567334	1.0	0.393190514948	0.843633547084	0.875151586009	-0.00117434951263	-0.000585200018083	-0.0508313969387	-0.0174303629678	-0.00127287763468	-0.0621335155683	-0.0284349894712	-0.0263114392874	-0.0276503869434	-0.0183955541035	-0.0247690835457	-0.0270721315093	-0.0280734899258	-0.0332278021069	-0.04111002386	-0.0449772948867	-0.0495667016719	-0.0742593720417	-0.0509985287927	-0.0240346416801	-0.0613366876578	-0.021591840768	nan	0.0229870208032	0.00573297144778	-0.0376059392778	-0.0493986782772	-0.0427332728182	-0.0405173154691	-0.00414793999001	-0.00357518516291	-0.003266693813	-0.0040842845249	0.000243651077711	0.00336155542057	-0.00158763808907	-0.00253557146945	0.0589536886802	0.00197189805914	-0.0369426926219	0.0329874997895	0.102741216286	0.111130035567	0.0995453082021	0.0898816423482	0.355945562151
turning angle2	51	-0.188306857181	0.79839169488	0.691767990888	0.465527776064	1.0	0.814757567334	0.5277213935	0.61556744476	0.824176175418	0.00546790972496	0.00579838841314	0.027178521596	0.0830724978937	-0.00120531281221	0.112566740971	0.016126234164	0.127725916766	0.134548194758	0.149793256559	0.147513888336	0.148225072058	0.148577042213	0.145929495853	0.138089945885	0.133288774054	0.124462433731	0.0762060523336	-0.102638332052	0.082614213321	0.0610634357668	0.0717251432708	nan	0.0732526205727	0.0329368629261	-0.0130562489572	-0.02816871915	-0.0199509472291	-0.0193349023314	-0.103592018136	-0.0954719282344	-0.0923891429221	-0.00476809149316	0.000465108837435	0.0020147514552	-0.000709720607384	-0.00253044098096	0.118209375156	0.179914315022	0.190932534252	-0.00771903047084	0.118738519089	0.160991069525	0.176654083037	0.191049528838	0.407162740321
turning angle1	52	-0.140150463467	0.766798527479	-0.149084186647	1.0	0.465527776064	0.589736469586	-0.0290957938631	0.691772246395	0.420051703652	-0.00768391674199	-0.00776406703471	-0.107895840898	-0.0762654683971	-0.00084089767089	-0.189359220288	-0.0276695083202	-0.155991367305	-0.1655870715	-0.16624977598	-0.174886621379	-0.180116961195	-0.182531675002	-0.184526472474	-0.186354883432	-0.18457660043	-0.17845142364	-0.163969036693	0.0502445319743	-0.0846647387992	-0.122918699295	-0.0718330579684	nan	-0.0256337496906	-0.0328409300689	-0.03686068968	-0.0474266905105	-0.0438555654951	-0.0463887422612	0.109902684771	0.106118136357	0.104794383387	-0.00105988054592	0.00719291591891	0.00445877687725	0.00223488692799	-0.000495732366741	-0.0618387530512	-0.193517672191	-0.23813537266	0.0540809212227	0.0341741788246	0.00460597714714	-0.0370230577198	-0.0693250477592	0.198901304429
total space length	53	-0.104898049162	0.328326212488	1.0	-0.149084186647	0.691767990888	0.483006877115	0.603229944021	0.173492591822	0.580164427234	0.00756130218258	0.00943653661764	0.111171463627	0.148076678703	-0.000377656269812	0.232958159947	0.0824936303106	0.248723541669	0.260932675767	0.275237043753	0.277273775994	0.280293538505	0.281820898599	0.279316460329	0.271789807678	0.264657045054	0.249839400438	0.174188277951	-0.101140738831	0.165325575856	0.150858829908	0.140120178251	nan	0.122178110377	0.0318882432939	0.0323852667786	0.0226341267619	0.025438212814	0.0247848074245	-0.157779472388	-0.14480937291	-0.138592230966	-0.00577291720251	-0.00380939629935	0.000142270340692	-0.00255859934925	-0.0018767361791	0.106883449128	0.239914514679	0.299958651589	-0.0701663318328	0.0714399538463	0.124710364535	0.161608606904	0.192051784642	0.290855957515
