UID	row_clusters-flat	disp	mean_d50.0	std_d50.0	min_d50.0	max_d50.0	mean_d60.0	std_d60.0	min_d60.0	max_d60.0	convex hull area	norm convex hull area	corrected straightness index	diffusion coefficient	direction	effective space length	effective speed	entropy1	entropy2	entropy3	entropy4	entropy5	entropy6	entropy7	entropy8	entropy9	entropy10	largest move	mean instantaneous acceleration	mean instantaneous speed	stdev instantaneous speed	mean squared displacement	movement type	persistence1	stdev persistence1	persistence2	persistence3	persistence4	persistence5	RSS window 6	RSS window 8	RSS window 10	signed turning angle1	signed turning angle2	signed turning angle3	signed turning angle4	signed turning angle5	sinuosity	time length	total space length	turning angle1	turning angle2	turning angle3	turning angle4	turning angle5	app
column_clusters-flat		1	2	3	4	5	6	7	8	11	9	10	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55
0	374	3.0	2.17647058824	0.381220041083	2.0	3.0	3.11764705882	0.831890330808	2.0	5.0	312.321082185	19.5200676366	0.465512092192	8.29523129024	-0.26691808032	8.38503180273	0.52406448767	0.648762815864	0.557400005871	0.46343512916	0.338376162648	0.338376162648	0.338376162648	0.338376162648	0.285283831412	0.229156182761	0.0	12.1117054524	0.667286525082	4.64171237127	2.98647471394	30.4645249546	0.561008758634	0.441787973644	0.644635033277	0.03627958861	-0.215050347947	-0.466381621445	-0.124792083298	0.0799515033814	0.0996950651486	0.0876276498835	-0.221263898461	-0.0883599985859	-0.432994104623	-0.42694373176	0.196297382347	3.12271172921	17.0	74.2673979403	0.972377602257	1.42077706794	1.61617935267	1.77574646618	1.27087356248	2.0
0	375	0.0	1.79032258065	0.882392217199	1.0	4.0	3.41935483871	0.907822405127	1.0	5.0	842.825721669	13.8168151093	1.21485910104	2.85096051698	-0.321338057187	24.2542378792	0.397610457035	0.561427270622	0.494589674511	0.424649171577	0.292636813836	0.281417538918	0.220233568277	0.174566531767	0.150899910569	0.0770357227558	0.020005391231	10.2949535902	0.0909409864789	2.57707899362	1.6721768431	9.43751153395	0.295353726195	0.0857140379324	0.724162518081	0.223739221905	-0.059161040775	-0.081557818354	0.0625604788549	0.0572461732818	0.0573674016078	0.0609269662889	0.0635083011303	0.285463551368	0.0741116337668	0.0959732399446	-0.141930662959	8.16262849467	62.0	157.201818611	1.47078657811	1.24996541039	1.59013665843	1.5863204666	1.38284603327	2.0
0	376	0.0	1.11290322581	0.764216628418	0.0	3.0	2.11290322581	0.478736196118	1.0	3.0	4736.79737422	77.6524159708	3.29499092386	1.66176977213	-0.0510227885615	58.4205840119	0.957714491999	0.463908624776	0.413010240306	0.374592644371	0.340752113984	0.32975212684	0.327983708131	0.211873602691	0.175995705903	0.143504795479	0.0854206520694	6.78385917678	0.0894341574171	2.28864103887	1.40512148713	7.21224419841	0.514903792201	-0.0359782029936	0.667720975628	0.205620327436	0.0617600914576	0.151076305456	0.0995897555094	0.0585905931126	0.0798528799096	0.0822910130824	-0.0157729851402	0.134674156256	-0.0464705737191	-0.0245095857299	-0.0365968514551	8.79930846225	62.0	139.607103371	1.62389604483	1.28984315287	1.44519425066	1.30829010926	1.3377775992	2.0
0	377	3.0	2.575	0.997183533759	1.0	5.0	4.1	0.8	3.0	6.0	911.600608906	23.3743745873	0.669002183679	18.0534636417	-0.0195754183652	27.7134387383	0.710600993289	0.783260104868	0.760454681318	0.730435675933	0.696401429469	0.679444978677	0.526046523033	0.50312550576	0.393663591321	0.343206259051	0.315808397375	22.959463065	0.619549140474	6.71781856978	5.32587706232	73.4940528194	0.342020998825	0.0510620004403	0.724227546973	0.0562748708091	-0.00535634353013	-0.288175635209	0.00115018058382	0.0652110051225	0.0792627451594	0.103385864408	-0.133255709827	0.0553335766267	-0.0800976135672	-0.195892246828	0.234549901778	3.7761595507	40.0	261.994924221	1.52212848424	1.44326075866	1.47052635934	1.77904673533	1.41366568837	2.0
0	378	3.0	2.725	0.446514277487	2.0	3.0	3.825	0.703118055521	3.0	5.0	693.755241307	17.7885959309	0.29422972174	7.4169346213	-0.0267974152398	8.17461770505	0.209605582181	0.736284648691	0.645683290809	0.588843620795	0.52292676843	0.477506511241	0.458050642164	0.369983695791	0.179339890714	0.175513092008	0.0	10.4606843009	0.294747499362	4.50553428836	2.32294138902	25.6958959204	0.384156997808	0.0142598188725	0.713213256125	0.0351253735527	0.0356450183583	-0.0762311026572	-0.0488267588477	0.0395799763427	0.0478046425323	0.0459773454847	-0.134119381023	-0.0133601208728	-0.131594849956	0.248719010872	-0.120708268084	5.23002261132	40.0	175.715837246	1.53857945061	1.46208675485	1.40806710655	1.52908460602	1.46110832342	2.0
0	379	0.0	0.396825396825	0.489239206585	0.0	1.0	1.50793650794	0.639270811606	0.0	3.0	1497.05105918	24.1459848256	1.47521168843	2.49561320791	0.071373401191	27.2831550588	0.440050888046	0.556634449424	0.529248845627	0.43794801632	0.423872521098	0.364405657993	0.307580193533	0.226729713105	0.166350432461	0.144255449901	0.102509525321	7.88230118975	0.115441842624	2.36765724496	1.52756314529	7.93924999243	0.350985844696	0.179826791967	0.680963705264	0.200830342006	0.205233124774	-0.0186811812382	-0.0751726988127	0.043954093046	0.0560616522144	0.0577251634258	-0.0211663073552	-0.0964443787855	-0.0483525025215	-0.164605198125	-0.141523694799	8.5999419083	63.0	146.794749187	1.35858539164	1.29978240627	1.26985174663	1.52262863002	1.54778839432	2.0
0	380	2.0	1.18333333333	0.806053485956	0.0	3.0	1.81666666667	0.826471751214	1.0	4.0	733.384537777	12.430246403	2.40713995575	2.25803956375	-0.413478718753	55.0633996026	0.933277959367	0.514074050728	0.447948154249	0.395780265445	0.392548878279	0.354227077062	0.313142625663	0.261760416731	0.208957850744	0.179327754508	0.171623542034	10.7253111889	0.146961576743	3.0032071757	1.84746104289	12.4323656452	0.496675592788	-0.0308826415797	0.735934302484	0.132989214976	0.091662545054	0.0447528305105	0.0249970743741	0.0801187519218	0.0835326181768	0.0928405752042	-0.0438871207179	0.00693825713119	0.0499127988175	0.056624030515	0.0904886566123	7.55043130567	60.0	177.189223367	1.60416064023	1.36825000097	1.37454405092	1.41225149373	1.43947612834	2.0
0	381	0.0	1.93650793651	1.09650260566	0.0	5.0	4.5873015873	1.13578056	2.0	8.0	4314.82045151	69.5938782501	1.26978300768	15.2477987212	0.0274886392951	44.2724545117	0.714071846964	0.668140478957	0.649880033998	0.588827659171	0.521025927724	0.480499119321	0.416006043366	0.212667906213	0.199115521412	0.184179640054	0.15544610967	16.4490951897	0.0345801644933	4.46357333623	3.80437610978	34.3967645126	nan	-0.0200865115698	0.710346850132	0.047980372555	0.0830115822784	0.125333827297	0.0491120172226	0.063402999291	0.0832870851548	0.0848481117196	0.137399235863	0.0174814781279	-0.16562778787	-0.0386078653104	-0.0407797160307	5.67294249336	63.0	276.741546846	1.60092174587	1.47545362551	1.39690776718	1.34185170245	1.3916731529	2.0
0	382	0.0	2.0	1.22150050842	0.0	4.0	3.06349206349	0.70986285	2.0	5.0	1723.61836252	27.8002961697	1.69212666284	1.80453801413	-0.183091263491	31.8728933327	0.514078924722	0.526522254924	0.444680371076	0.357540836353	0.305784675478	0.230504887952	0.210807429217	0.21533432388	0.197643934895	0.0905383539358	0.0392854215861	8.7246457707	0.0558554681055	2.41138861341	1.39623492128	7.76426700028	0.403572507003	-0.0153166569416	0.721124759321	0.200102685528	0.110835625382	0.115949186904	0.0364209177961	0.0629625770424	0.0698837983787	0.0750652872052	-0.0148229292446	-0.0611760942457	0.00605694130147	-0.00730514255682	-0.227100621094	8.77625457651	63.0	149.506094031	1.59133955299	1.27368505007	1.40371686989	1.33777137795	1.42367373923	2.0
0	383	2.0	1.76923076923	0.868583830049	0.0	4.0	2.53846153846	0.908539370078	2.0	5.0	450.345286401	8.83029973336	2.44851624221	4.06883116355	-0.103806291669	47.2352327521	0.926181034355	0.462687707137	0.311709742892	0.298742252495	0.279945518585	0.268332237867	0.248559363719	0.120368027253	0.11395781147	0.0801137550996	0.0801137550996	9.64045803714	0.23250424813	2.72768720269	2.07492939238	11.7456094591	0.489785474111	0.0736378025373	0.747133484446	-0.117848068717	-0.0384754498448	-0.0095481027001	0.149533431542	0.0770334052339	0.0666127681348	0.0719837155159	0.0561505468234	0.0126467350279	-0.00891147010666	0.0719829066033	0.0414067121027	6.88294958546	52.0	139.112047337	1.46224890583	1.70301986682	1.56884902783	1.50586936206	1.27622102187	2.0
0	384	2.0	1.52459016393	0.692028554728	0.0	3.0	2.59016393443	0.610752000334	2.0	4.0	476.211369785	7.93685616308	0.338724777425	3.18688773358	-0.156939925719	6.57679285434	0.109613214239	0.464405469134	0.416862858815	0.324981614215	0.277013541465	0.268815621798	0.180844704858	0.112460565311	0.0	0.0	0.0	9.23756637109	0.153154656744	2.52744005766	1.73390995784	9.39439698694	nan	-0.0252730732744	0.706840458592	0.0918916692419	0.194243522988	-0.0788504849012	0.082651774841	0.0677652932734	0.0434733388091	0.0720887097239	-0.00455999184569	0.103338390817	-0.0879262293601	0.108346360323	-0.233082089068	8.03547582346	61.0	151.646403459	1.6053879968	1.42654997052	1.27207662511	1.58863187078	1.3696666314	2.0
0	385	2.0	1.27906976744	0.75715444633	0.0	2.0	2.06976744186	0.397395523038	1.0	3.0	496.856066111	11.829906336	2.52736086523	3.21822767294	0.0542828285371	44.0893928806	1.04974744954	0.436022235493	0.380398442563	0.327784043605	0.269548879308	0.256798391344	0.237238030002	0.14401291121	0.116373047068	0.116373047068	0.0790824554739	12.4061604569	0.406624566202	2.72365314391	2.69662207967	14.6900570889	0.336193350124	-0.143278353341	0.713753080911	-0.0402490723891	-0.0196699123461	0.19264786395	0.195768825697	0.0697111706389	0.0697064693292	0.109829022977	-0.108713791299	0.059335348417	0.00418159880087	-0.111643589945	-0.132790673991	5.58108708153	43.0	114.393432044	1.7233492178	1.57479341383	1.52252227348	1.22802424905	1.20237671376	2.0
0	386	2.0	1.35185185185	0.514868102758	1.0	3.0	2.5	0.713624032148	2.0	4.0	378.001528672	7.13210431457	2.23899737901	2.12890234187	-0.142066709243	38.5746580171	0.727823736171	0.422599630456	0.393359172215	0.275931281438	0.215081690695	0.188487025618	0.188487025618	0.135083411988	0.12604519691	0.0929588440555	0.0397120089433	8.78439138307	0.0548235302641	2.38874345234	1.86803802425	9.19566134116	0.423493433801	-0.301283966431	0.663671170835	0.0420077133127	-0.0171883371536	0.0205352250019	0.00769844392625	0.0865513507339	0.10680051195	0.0987706283796	-0.0994429724494	-0.0583091066021	0.0616632981986	0.252628566839	-0.172775747017	7.42097897172	54.0	126.603402974	1.96553267558	1.48190819342	1.55268651514	1.44453313188	1.43838345068	2.0
0	387	2.0	1.23255813953	0.742002610863	0.0	2.0	2.13953488372	0.346503823855	2.0	3.0	204.15685308	4.86087745429	2.19555440957	1.9779928745	0.00189025974747	30.4844051307	0.725819169778	0.289736465531	0.279556108193	0.183628277021	0.146372453195	0.118118855928	0.118118855928	0.14401291121	0.124159113167	0.0672755949337	0.0293664371145	11.8234031288	0.0524755994124	2.16779623627	1.78831669793	7.89741713406	0.316468997042	-0.0581785162173	0.731013412184	-0.19538223039	0.0790621037136	-0.171307459292	0.270005422767	0.152616622909	0.149477094318	0.161000862475	0.0277914531792	0.146650681231	0.0420667863029	0.08387340239	0.0797994659978	6.79080611421	43.0	91.0474419232	1.65443830524	1.7382463704	1.43019345368	1.65916860446	1.12635411914	2.0
0	388	2.0	1.23214285714	0.462565494535	1.0	3.0	2.32142857143	0.657569737126	2.0	4.0	287.452322357	5.22640586103	1.30575376546	1.5165362863	0.344677491323	22.7859900963	0.414290729023	0.403317600278	0.332510898943	0.302578002609	0.17076678138	0.168213244366	0.166447314745	0.170493549787	0.074746786761	0.0	0.0	7.89524724764	0.0632413123668	2.37431284141	1.50284175594	7.89589481228	0.368566934081	-0.130185335274	0.714167837724	0.0467741682618	0.0391362051719	0.0405198291908	0.166109784372	0.131464753356	0.148799519967	0.193578728079	0.00238788450577	0.199498915736	0.0485819056566	0.0275038603855	-0.15601246635	8.1335405098	56.0	130.587206278	1.73999614109	1.47154150995	1.46277004679	1.42972928984	1.27104427786	2.0
0	389	0.0	2.06153846154	0.345383758779	1.0	3.0	2.23076923077	0.421325044235	2.0	3.0	1174.24126016	18.34751969	2.01685801976	4.44939165809	0.154199045948	40.9974244815	0.640584757524	0.414777164683	0.38334222387	0.377456865345	0.293435348241	0.249410806084	0.287139734606	0.178185277898	0.0924278296879	0.0818475049879	0.0737460844087	13.7614379473	0.172162662687	2.56069558402	2.19090874623	11.3572430083	0.216842103995	0.0111678180216	0.723760409034	0.0907458028595	0.066170954708	0.092385873001	-0.0930101032782	0.201691034406	0.122545125209	0.132820241525	0.0605160768419	0.100985010945	-0.126849580261	0.0228467137545	0.118706234961	7.59735639358	65.0	163.884517377	1.54088800572	1.43716876364	1.42156055369	1.36593412519	1.59406336894	2.0
0	390	0.0	1.09230769231	0.289459811111	1.0	2.0	1.81538461538	0.72094612393	1.0	3.0	301.376184384	4.709002881	1.39843238443	2.53210107853	-0.0449340290517	25.8802784783	0.404379351224	0.441189641748	0.346671637579	0.315272897666	0.276421829084	0.228154011727	0.186059325889	0.165466093401	0.151024769629	0.0	0.0	15.4876312682	0.218330057485	2.33133227888	2.35116147623	10.9630704819	0.0424588726866	-0.18006836348	0.773008846907	0.0593702451562	-0.0402060861243	-0.0461244230374	0.0503398907119	0.0714329547162	0.0769433108663	0.0645250086425	-0.228136743172	-0.163495834499	0.0789942334097	-0.0552397612352	-0.0582407378223	7.37829419649	65.0	149.205265848	1.81580577141	1.4833428226	1.56047913253	1.56123732666	1.41658192658	2.0
0	391	0.0	1.94117647059	0.235294117647	1.0	2.0	2.55882352941	0.496527735769	2.0	3.0	1303.67519119	19.4578386745	2.41423874974	1.68522263378	-0.244811582132	44.237786833	0.660265475119	0.521135617509	0.445871458142	0.411264584356	0.376125633564	0.3275356515	0.312375488805	0.242593562634	0.216099756429	0.16623032534	0.169162985195	7.89373635156	0.0915404658324	2.25524032796	1.45723976317	7.20965666419	0.41102034604	-0.027379239146	0.658483434857	-0.0640123194335	0.0230788285593	0.0446105790569	0.028776284962	0.065416883626	0.079279517082	0.0750662721382	-0.0429049844995	0.012581598311	0.0129268781177	-0.0251073018431	0.0860211522575	9.15601551222	68.0	151.101101973	1.58838278922	1.63332686503	1.48572501479	1.46667353866	1.43673246394	2.0
0	392	0.0	2.95588235294	0.205356471232	2.0	3.0	2.95588235294	0.205356471232	2.0	3.0	942.958518155	14.0740077337	1.05605242469	2.22058458371	-0.0261516889694	18.7794186573	0.280289830705	0.424431987582	0.321512810401	0.262051726468	0.249323216594	0.234416663743	0.227869884402	0.166193916769	0.166193916769	0.0530199472776	0.0	11.2849238861	0.0350968195114	2.18865001541	1.76211611536	7.89524209395	0.279310329907	-0.144487746633	0.721055494119	0.0025450758679	0.185256649428	0.00381047272739	0.148092981457	0.0396529441549	0.0262852834295	0.0223434198229	0.0669701046033	0.0652875780132	-0.156905929471	0.0293709432514	0.00484308223174	8.61931655654	68.0	146.639551032	1.72942718712	1.54914532968	1.30868690865	1.48042204975	1.3030580401	2.0
